min_area,latitude_formatada,longitude_formatada,quant_quartos,quant_vagas,quant_suites,price
105,0.73041157613,0.37716710655,3,0,0,750000.00
85,0.73459025777,0.29727345940,2,1,0,550000.00
95,0.59280497593,0.28293293915,3,2,1,1300000.00
143,0.71023024261,0.38562312241,2,2,0,900000.00
70,0.59546343941,0.19535364364,3,2,0,405000.00
64,0.64540473929,0.57820891619,3,1,1,415000.00
232,0.71542270997,0.35139161340,4,3,4,2600000.00
82,0.67240296063,0.17495356511,3,2,1,459000.00
83,0.67837824980,0.35914676207,2,0,0,720000.00
176,0.72502543672,0.33273664421,3,4,3,1750000.00
68,0.68083015023,0.52840933771,3,1,1,390000.00
137,0.62926519719,0.30972357120,3,2,3,1500000.00
107,0.68389115078,0.15079243385,3,2,1,750000.00
56,0.58771793861,0.18291265375,2,1,1,450000.00
86,0.78285526621,0.43387284397,3,2,1,520000.00
68,0.60030109712,0.40512338911,2,0,0,450000.00
337,0.67618232796,0.36267564032,3,1,1,2800000.00
124,0.66433810045,0.37030851188,3,2,1,1484000.00
67,0.57948119831,0.19041130284,2,1,1,490000.00
64,0.69770309860,0.15881428996,3,1,0,360000.00
233,0.62898067423,0.33235004874,4,4,3,4400000.00
56,0.57948119831,0.19041130284,2,1,1,330000.00
73,0.63880162734,0.32906659346,2,1,1,598000.00
37,0.57483138101,0.24071106636,1,1,0,395000.00
85,0.61957775810,0.36609896497,3,1,1,850000.00
300,0.61957775810,0.36609896497,3,3,3,2790000.00
160,0.73096420136,0.21753792545,4,3,2,1500000.00
114,0.62440298519,0.33772915555,3,2,1,1200000.00
111,0.65122196014,0.41462712215,2,2,1,884000.00
80,0.55165871977,0.27254915844,2,2,1,800000.00
132,0.68375380016,0.36182208963,3,2,1,1500000.00
212,0.55562070971,0.34965063063,4,3,2,1090000.00
65,0.78343904471,0.26726843800,2,1,1,380000.00
55,0.68083414030,0.28236086472,2,1,1,795000.00
98,0.67950590608,0.44356878880,2,0,0,400000.00
44,0.83992759550,0.22583930312,2,0,0,264000.00
90,0.72069543919,0.26448343026,3,1,1,675000.00
63,0.62400551244,0.31315254276,2,1,0,590000.00
75,0.55562070971,0.34965063063,3,1,0,575000.00
86,0.76785136054,0.32124346480,2,2,1,630000.00
380,0.73734954736,0.21555390878,4,4,2,3980000.00
125,0.63701115840,0.30304285389,3,3,3,1900000.00
53,0.61550097680,0.46796578673,2,1,1,385000.00
73,0.62789199791,0.41411542612,3,2,1,700000.00
133,0.77885659828,0.39470703013,3,2,3,1245000.00
128,0.68253652069,0.35608527341,3,1,1,1400000.00
59,0.79262557607,0.40990283857,2,1,1,430000.00
189,0.68375380016,0.36182208963,3,1,1,1700000.00
53,0.72264796652,0.54697895183,2,1,1,477000.00
210,0.66780087076,0.38022816083,4,4,2,2500000.00
139,0.71917307253,0.32520671998,3,2,1,1100000.00
62,0.72772364748,0.25496036745,2,2,1,680000.00
38,0.72995977699,0.30170258385,1,1,0,460000.00
280,0.59807755169,0.19541315328,4,3,3,750000.00
166,0.65535184011,0.29768025340,3,2,1,3500000.00
59,0.64284971080,0.45127680757,2,2,1,450000.00
51,0.58571400071,0.18088606814,2,1,0,350000.00
51,0.58571400071,0.18088606814,2,1,0,350000.00
70,0.55677783115,0.34756344944,2,1,1,424000.00
112,0.72630763163,0.34006653786,3,2,1,1385000.00
130,0.61607017619,0.36477520125,3,2,2,1850000.00
65,0.68328542687,0.75384597341,3,1,0,279000.00
89,0.72859900831,0.36074092543,2,2,1,730000.00
225,0.58242894215,0.22623350019,4,2,2,1200000.00
120,0.53813958199,0.64967304448,3,1,0,1100000.00
40,0.67254982605,0.41894200547,1,1,0,435000.00
109,0.60776898086,0.19245374320,3,2,1,540000.00
175,0.71168692652,0.36577578852,3,1,2,1200000.00
65,0.74519311190,0.36925254154,2,1,1,460000.00
74,0.78388439835,0.44177654955,3,2,1,550000.00
142,0.65500807990,0.32270058224,4,2,2,1800000.00
51,0.57404610377,0.28943447598,2,1,0,484000.00
50,0.79708862722,0.48375886346,2,1,0,334100.00
64,0.52185731803,0.37716580341,2,1,1,324800.00
131,0.73108866098,0.53256523907,3,2,3,850000.00
234,0.68165670939,0.15677706212,4,3,3,1850000.00
163,0.68283500891,0.36334371205,3,1,1,1250000.00
62,0.69438842142,0.31384124739,2,2,1,800000.00
246,0.53653772078,0.29126624353,4,4,3,2280000.00
79,0.67658164228,0.52913387845,3,2,1,600000.00
105,0.69368417337,0.31742985247,3,1,1,890000.00
134,0.83992759550,0.22583930312,4,2,2,1310700.00
121,0.73492296855,0.17937356764,4,2,1,1050000.00
56,0.69577052164,0.36295820251,2,1,0,600000.00
160,0.68759915717,0.30329479252,3,1,1,850000.00
194,0.71915726569,0.31231050306,4,3,3,1490000.00
60,0.79020129923,0.42721949240,2,1,0,490000.00
57,0.57884432113,0.27419696735,2,1,1,605000.00
90,0.78285526621,0.43387284397,2,1,1,500000.00
186,0.63455204514,0.43659226079,4,3,2,1400000.00
150,0.72139216748,0.32636498609,4,2,1,1300000.00
51,0.57557813869,0.26732838202,1,1,0,292869.00
116,0.61414496552,0.29066484865,3,2,1,1350000.00
123,0.53653772078,0.29126624353,3,1,1,698500.00
114,0.72369321242,0.32765421684,3,3,3,1100000.00
197,0.63932463395,0.33771959926,3,3,3,2500000.00
69,0.63809891393,0.42773900722,2,1,0,690000.00
175,0.67618232796,0.36267564032,3,1,1,1200000.00
52,0.73524739226,0.85282179947,2,1,0,219000.00
240,0.60856883722,0.25868732158,4,4,2,1420000.00
75,0.72386539946,0.36842266440,2,2,1,850000.00
61,0.51858008615,0.29314905037,2,0,1,500000.00
56,0.66349312556,0.43308662171,2,1,0,475000.00
70,0.58403863005,0.33011995754,2,1,0,610000.00
124,0.72913060893,0.30676763614,3,2,2,1382000.00
117,0.67783299085,0.35305462551,2,0,1,850000.00
57,0.62440298519,0.33772915555,2,1,0,630000.00
248,0.59911451052,0.19170748362,4,4,4,1363000.00
48,0.58219629015,0.41361632701,2,1,0,440000.00
387,0.68263535175,0.35588632877,4,4,4,6495000.00
224,0.69878778485,0.36124914645,3,1,1,1450000.00
65,0.63152680179,0.31874384271,2,1,0,750000.00
194,0.61075355615,0.36096614987,3,3,3,2000000.00
147,0.59827444649,0.31783295427,4,3,2,1370000.00
70,0.58449610738,0.29110270061,2,1,0,660000.00
34,0.69250249763,0.36170285316,1,1,1,438000.00
170,0.60185262202,0.31004414138,4,2,1,1600000.00
75,0.70537202068,0.60444680359,3,2,1,450000.00
65,0.72088849738,0.30808314670,2,1,1,850000.00
248,0.71168692652,0.36577578852,3,2,2,1580000.00
94,0.69175527956,0.35302378474,2,1,1,957000.00
144,0.66210504023,0.45849289446,3,2,3,957500.00
57,0.62181879847,0.06010538853,2,1,0,260000.00
235,0.62898067423,0.33235004874,3,4,3,4700000.00
60,0.69058465325,0.31470826376,2,1,0,650000.00
121,0.61780723953,0.36541395253,4,2,1,1277000.00
86,0.68516812790,0.62080109532,3,2,2,460000.00
130,0.71386305146,0.56170150659,4,4,1,1050000.00
249,0.68375380016,0.36182208963,3,1,2,2100000.00
58,0.66419092811,0.45980384406,2,1,0,400000.00
331,0.63542003969,0.42532300269,3,4,3,3500000.00
120,0.59293143058,0.41097922462,3,2,1,950000.00
96,0.71560962958,0.58038948843,2,1,1,500000.00
97,0.73734954736,0.21555390878,3,2,1,785000.00
76,0.71370575046,0.27611713061,2,2,2,850000.00
111,0.62486614069,0.23971829787,2,2,1,680000.00
175,0.66617798492,0.40595782721,3,3,3,1500000.00
64,0.70107992885,0.50742132999,2,1,1,460000.00
365,0.63665435371,0.36161510902,3,6,3,6000000.00
80,0.64338576188,0.21063046338,3,0,1,475000.00
68,0.59418293261,0.28182419202,1,1,1,850000.00
227,0.67798154437,0.35566914030,3,3,3,3470000.00
78,0.64064243259,0.11336347620,3,1,0,387000.00
388,0.63132023873,0.34773980648,4,5,4,7000000.00
290,0.59546343941,0.19535364364,4,5,4,1300000.00
45,0.70392009417,0.38465120401,1,1,0,360000.00
142,0.73471287582,0.18866510754,3,2,3,1500000.00
62,0.69491020032,0.48711116748,2,1,1,400000.00
150,0.68253652069,0.35608527341,3,1,1,1700000.00
436,0.70640483597,0.35793050664,4,5,4,8000000.00
141,0.65765518702,0.53449300393,3,1,1,560000.00
240,0.59591140194,0.31774282105,4,4,4,2820000.00
65,0.69705317694,0.28057883333,2,1,1,570000.00
215,0.62789199791,0.41411542612,4,4,2,2150000.00
154,0.55186021850,0.34371486977,4,3,2,1550000.00
45,0.71519466189,0.15820377317,2,1,0,271190.00
55,0.60781133703,0.30306174929,2,1,1,590000.00
28,0.69960651733,0.40343409720,1,0,0,220000.00
106,0.64451372509,0.18321975824,3,2,2,930000.00
105,0.78083229873,0.51017549697,3,2,1,900000.00
50,0.58212446882,0.27701129554,1,1,1,540000.00
142,0.74923536372,0.21561819657,3,2,3,1200000.00
60,0.61363085985,0.36153040552,2,1,0,590000.00
168,0.73771279755,0.33378197231,3,2,3,1990000.00
136,0.71340127713,0.36569260534,3,1,1,1750000.00
33,0.59451978693,0.32281373743,1,1,1,480000.00
320,0.72403881421,0.35482731779,3,5,3,3200000.00
290,0.68263535175,0.35588632877,4,3,2,2950000.00
150,0.81784483830,0.41339023382,4,2,2,650000.00
40,0.71168692652,0.36577578852,1,1,0,500000.00
70,0.66917729280,0.16782174734,2,1,1,440000.00
88,0.68880968422,0.55366640199,3,2,1,550000.00
75,0.60602669973,0.36368708702,2,0,0,650000.00
96,0.71168692652,0.36577578852,3,1,0,770000.00
63,0.56497942810,0.33108992124,2,1,1,550000.00
48,0.59015802227,0.19430397177,1,1,1,329000.00
53,0.67542789706,0.36964500110,1,1,1,950000.00
60,0.79303133589,0.40665999753,2,1,1,460000.00
80,0.64155201598,0.31493088194,2,2,1,1405000.00
90,0.78285526621,0.43387284397,3,1,0,600000.00
113,0.72546188942,0.32993925673,3,1,1,1100000.00
63,0.75018085777,0.51347545857,2,1,1,425000.00
234,0.71542270997,0.35139161340,4,3,4,2600000.00
57,0.68834775643,0.84445244181,3,1,0,225150.00
63,0.78282672183,0.41078831596,2,2,1,550000.00
113,0.71686374051,0.33609915609,3,1,1,990000.00
240,0.71017023804,0.36508447763,3,2,1,2300000.00
200,0.69272164477,0.56103604112,3,4,3,2450000.00
62,0.59197734252,0.33096873007,2,2,0,800000.00
58,0.79742931814,0.25860674466,2,1,0,310000.00
142,0.66819327918,0.43435348205,2,2,1,750000.00
91,0.66797367165,0.24812370881,3,2,1,639000.00
226,0.72329926936,0.32240455436,3,3,3,2510000.00
123,0.71915726569,0.31231050306,3,3,2,1436000.00
230,0.61850197278,0.34547691982,3,3,1,2180000.00
265,0.70640483597,0.35793050664,4,3,1,2500000.00
100,0.67151286722,0.46584928510,2,1,0,480000.00
211,0.60925298143,0.20338831387,4,3,3,950000.00
540,0.61363085985,0.36153040552,4,8,3,4500000.00
43,0.67767216018,0.36222063047,2,0,0,225000.00
156,0.73593568001,0.20794536233,3,0,3,1675002.00
270,0.09696631610,0.97635881794,4,2,2,1900000.00
98,0.66917729280,0.16782174734,3,2,1,639000.00
210,0.71565689661,0.37425482636,3,1,0,1500000.00
170,0.72202827735,0.34618560579,3,2,3,1780000.00
250,0.63934796054,0.41681182096,4,4,4,2700000.00
47,0.78282672183,0.41078831596,2,1,0,385000.00
206,0.60412036518,0.36331287128,4,0,2,1800000.00
166,0.62900400082,0.35748201245,3,2,1,1580000.00
114,0.62257844716,0.33853644509,3,2,1,980000.00
34,0.60496549353,0.30089572868,1,1,0,420000.00
45,0.68283132576,0.30511222563,1,1,1,540000.00
160,0.56752325369,0.21335748180,3,3,2,1270000.00
186,0.61607017619,0.36477520125,3,3,2,1700000.00
56,0.55737173831,0.37080218127,2,1,0,270000.00
90,0.61618373983,0.40108889611,2,2,1,820000.00
70,0.61506529142,0.35333610176,2,2,2,870000.00
60,0.56753553084,0.43026577787,2,1,1,580000.00
112,0.61506529142,0.35333610176,3,2,1,890000.00
77,0.65172532331,0.13252253982,3,1,1,505000.00
75,0.65579949572,0.13832863917,3,2,1,443800.00
69,0.58771793861,0.18291265375,2,2,1,430000.00
78,0.63166507319,0.34339538553,2,2,1,1600000.00
170,0.59591140194,0.31774282105,4,3,3,1350000.00
72,0.72984191634,0.30454036839,2,1,1,550000.00
59,0.74323245096,0.28325416090,2,1,1,630000.00
120,0.70885919183,0.37134298056,3,1,1,1150000.00
256,0.72230282513,0.36162162467,3,2,1,2295000.00
121,0.09696631610,0.97635881794,3,1,1,990000.00
80,0.69368417337,0.31742985247,2,1,1,850000.00
160,0.66242240457,0.38609420420,3,2,2,1300000.00
102,0.73134985735,0.55828187415,3,2,2,699000.00
175,0.66895753180,0.43711112405,4,3,3,1800000.00
225,0.66853074736,0.36269106070,3,2,3,2850000.00
155,0.59938752365,0.18968524178,3,3,3,990000.00
226,0.67254982605,0.41894200547,4,2,1,2500000.00
82,0.75656006519,0.34462662696,3,2,1,430000.00
74,0.59048781723,0.33387362585,2,2,1,900000.00
114,0.71390387298,0.58387992431,4,1,1,650000.00
178,0.65122196014,0.41462712215,3,3,3,1900000.00
225,0.60785476745,0.31211177561,4,4,4,2470000.00
196,0.78625972005,0.41509320860,3,4,3,1900000.00
89,0.66658451207,0.38814489772,3,1,1,875000.00
200,0.57845620971,0.20095754052,3,3,3,1270000.00
87,0.76220786137,0.36753327762,3,1,1,570000.00
70,0.48712157602,0.30260804258,2,2,1,460000.00
293,0.61957775810,0.36609896497,3,3,3,2650000.00
54,0.69697368239,0.38075723194,2,1,1,596000.00
159,0.72630763163,0.34006653786,3,1,1,1073000.00
116,0.63914001630,0.33487986003,3,2,1,2000000.00
172,0.61612741841,0.33459251968,3,3,1,2210000.00
130,0.65814934233,0.33126171732,3,1,1,1150000.00
180,0.62336510558,0.34438228993,3,3,3,2200000.00
64,0.56425170000,0.35351875726,3,1,1,460000.00
275,0.61032201431,0.36360216632,4,4,4,4450000.00
181,0.61180417331,0.35724310513,4,2,3,1700000.00
70,0.60496549353,0.30089572868,1,1,1,899999.00
357,0.63160245973,0.33783601228,4,5,4,6750000.00
400,0.62153918636,0.36650445584,4,5,4,7500000.00
58,0.57154340663,0.18149919119,2,2,0,400000.00
71,0.59244387424,0.32664928580,2,2,1,820000.00
65,0.60418328558,0.47508109817,2,1,0,370000.00
158,0.72984268366,0.20390066147,3,4,3,1750000.00
230,0.66695865823,0.36053633389,4,4,4,3200000.00
178,0.67444511116,0.37377570860,4,2,1,1550000.00
51,0.61060515610,0.31267320780,1,1,0,552000.00
108,0.75054947922,0.32664342171,3,2,1,1250000.00
104,0.64678607219,0.16465535665,3,2,1,685000.00
138,0.65629687378,0.39216722817,3,0,0,800000.00
182,0.70561004394,0.59183075979,3,4,3,1350000.00
222,0.57737259771,0.26667225565,4,3,2,2180000.00
108,0.73459025777,0.29727345940,3,2,0,970000.00
70,0.80166723704,0.40169333162,3,1,0,475000.00
200,0.63509853181,0.39317020452,4,3,2,1700000.00
310,0.68375932488,0.35741642153,4,5,4,8000000.00
850,0.59081761219,0.23020587729,5,6,5,4900000.00
77,0.61516887988,0.30093569136,1,2,1,860000.00
42,0.69250249763,0.36170285316,1,1,0,390000.00
172,0.63516605613,0.43047949133,3,4,3,1800000.00
73,0.53352644268,0.12447049451,3,1,0,269000.00
140,0.73316841028,0.20448967660,3,2,3,1250000.00
47,0.61873078818,0.28399129856,1,1,1,670000.00
127,0.59546343941,0.19535364364,4,2,2,750000.00
169,0.72502543672,0.33273664421,4,2,2,1400000.00
35,0.62798146764,0.30839785279,1,1,0,480000.00
81,0.62703750823,0.40995018565,3,1,1,800000.00
213,0.63954270684,0.47260493244,3,4,1,2500000.00
125,0.68375380016,0.36182208963,3,1,1,900000.00
250,0.67252726678,0.42812625426,4,4,4,3500000.00
64,0.68248280815,0.39817552998,2,1,0,625000.00
64,0.73577469587,0.36873063765,2,1,1,475000.00
114,0.61134009702,0.44699233064,3,2,1,1060000.00
107,0.59244387424,0.32664928580,3,2,1,910000.00
67,0.62024195194,0.05719528023,3,1,1,350000.00
52,0.54006264416,0.46338810537,2,1,0,240000.00
310,0.54410428212,0.28671267008,4,0,3,2500000.00
110,0.68349505921,0.30739031548,3,1,1,1089000.00
200,0.66780087076,0.38022816083,3,4,2,2500000.00
56,0.66253888404,0.64812579382,2,1,0,330000.00
60,0.74708594159,0.53991706875,2,0,0,359000.00
102,0.53955989485,0.27253938496,3,2,1,900000.00
70,0.73492296855,0.17937356764,2,1,0,595000.00
56,0.67178281107,0.16232861658,2,1,0,255000.00
43,0.75529643947,0.29863001857,2,0,0,310000.00
60,0.61283729553,0.43223198509,2,1,0,395000.00
149,0.69947162213,0.29139395035,4,2,3,1800000.00
214,0.60971091914,0.36282767224,4,3,3,2130000.00
180,0.71542270997,0.35139161340,3,2,1,1800000.00
48,0.60185262202,0.31004414138,1,1,1,485000.00
72,0.58571400071,0.18088606814,2,2,1,590000.00
198,0.67444511116,0.37377570860,3,2,1,1740000.00
106,0.61487990645,0.36307743898,4,2,1,1215000.00
138,0.71948844183,0.36536204449,3,1,1,1200000.00
67,0.77145071415,0.33550123624,2,1,1,349000.00
70,0.73394079651,0.35333566739,3,1,1,680000.00
60,0.73593568001,0.20794536233,2,1,0,520000.00
261,0.84999639359,0.43858670251,3,2,1,2408950.00
60,0.61487990645,0.36307743898,1,1,1,800000.00
112,0.80133161044,0.43725294812,3,2,2,650000.00
280,0.56465531133,0.32946774056,4,4,4,1880000.00
240,0.79298637083,0.42551564886,3,4,3,2500000.00
150,0.55313427980,0.34193718214,4,3,3,980000.00
56,0.61189579155,0.40938831908,2,1,2,590000.00
152,0.61041486026,0.30574663314,3,3,2,1250000.00
287,0.62257844716,0.33853644509,4,5,4,7800000.00
257,0.63336545854,0.34109427370,3,3,3,3780000.00
51,0.59752369874,0.29532745071,1,1,0,520000.00
103,0.59871228037,0.44461628879,4,3,1,1100000.00
168,0.66368863919,0.39015801764,4,1,1,1450000.00
62,0.68282334562,0.53947422147,2,1,0,320000.00
178,0.60781133703,0.30306174929,3,3,3,2100000.00
181,0.66236838511,0.40268436260,3,3,3,2080000.00
167,0.73090342947,0.34360670991,3,3,3,1700000.00
160,0.70936240153,0.55741854998,3,3,3,1220000.00
287,0.72305971146,0.33482730042,4,7,3,3180000.00
128,0.58771793861,0.18291265375,3,2,1,850000.00
105,0.72139216748,0.32636498609,3,2,1,1320000.00
70,0.60602669973,0.36368708702,2,0,0,420000.00
220,0.61180417331,0.35724310513,4,4,2,1650000.00
119,0.58522951366,0.28092785520,3,3,3,1280000.00
96,0.60904733916,0.29723349672,2,2,1,1280000.00
165,0.58311799723,0.33833250512,3,3,3,1450000.00
150,0.61457620044,0.21715328467,3,3,1,640000.00
76,0.63565054319,0.30295597850,3,1,0,855000.00
47,0.57361041839,0.19056333476,2,1,0,310000.00
75,0.58449610738,0.29110270061,2,1,1,1050000.00
180,0.53955989485,0.27253938496,3,3,3,1600000.00
240,0.62647690284,0.35013604686,4,4,3,2000000.00
70,0.73734954736,0.21555390878,2,1,0,580000.00
163,0.72952946286,0.24369697344,3,3,3,2300000.00
131,0.72305971146,0.33482730042,3,2,1,1223000.00
130,0.54702808552,0.22642180259,3,2,1,1299999.00
62,0.70451553597,0.19457697767,2,1,1,409000.00
245,0.69878778485,0.36124914645,3,2,1,1800000.00
64,0.63991762032,0.32051979282,2,1,0,586000.00
86,0.61346956878,0.18225891646,3,2,1,605000.00
152,0.73201926899,0.27395675691,4,4,2,1950000.00
98,0.60603514027,0.48154527858,3,1,1,630000.00
77,0.65593807405,0.13261223866,3,2,1,440000.00
138,0.57043109679,0.23588318388,4,2,3,1150000.00
277,0.65784809175,0.41454849992,4,4,4,3200000.00
58,0.79117073373,0.28865064279,2,1,1,430000.00
256,0.61075355615,0.36096614987,4,4,4,3400000.00
146,0.63792918233,0.48449556675,3,2,3,1490000.00
140,0.63981295761,0.40884013539,3,2,1,1470000.00
70,0.59934547441,0.31222970895,2,0,0,390000.00
102,0.69865411737,0.29501817433,3,2,1,1100000.00
200,0.59122413933,0.32479210720,3,3,2,2600000.00
86,0.61075355615,0.36096614987,2,1,1,780000.00
195,0.60856883722,0.25868732158,4,4,3,1490000.00
210,0.79458086575,0.42807586654,3,4,3,1800000.00
70,0.75054947922,0.32664342171,3,1,1,490000.00
121,0.53692828763,0.45849484916,2,1,1,530000.00
70,0.60155965851,0.18403595251,3,1,0,290000.00
48,0.70179614712,0.74963034523,2,1,0,189500.00
69,0.83992759550,0.22583930312,3,1,1,690000.00
65,0.47019936558,0.29655608588,3,1,1,325000.00
200,0.68305998769,0.35174302434,3,1,1,1800000.00
48,0.75310082456,0.23248266402,2,1,0,430000.00
815,0.53813958199,0.64967304448,3,4,3,5620000.00
170,0.67461653088,0.43016521961,3,3,3,1990000.00
210,0.55409113022,0.27496733485,4,2,3,1680000.00
139,0.69175527956,0.35302378474,3,2,1,1100000.00
166,0.72088849738,0.30808314670,3,1,1,1200000.00
47,0.73259798317,0.29237064689,1,0,0,370000.00
65,0.60439353178,0.18021973392,2,1,1,395000.00
104,0.70049891270,0.31525709902,1,2,1,1250000.00
141,0.66419092811,0.45980384406,3,4,3,1750000.00
100,0.71896098475,0.24640661678,3,3,1,980000.00
80,0.59048781723,0.33387362585,2,1,1,950000.00
50,0.79708862722,0.48375886346,2,1,0,365400.00
130,0.54742310283,0.23348042784,4,2,1,1166000.00
115,0.62323481432,0.33295709051,3,2,1,1450000.00
75,0.58449610738,0.29110270061,2,1,1,1050000.00
310,0.54410428212,0.28671267008,4,4,1,3000000.00
140,0.71340127713,0.36569260534,2,1,1,1250000.00
101,0.59752369874,0.29532745071,2,2,2,960000.00
48,0.66260134404,0.72229326698,2,0,0,210000.00
170,0.72046355451,0.23601545166,2,2,1,1250000.00
47,0.60496549353,0.30089572868,1,1,1,550000.00
134,0.59244387424,0.32664928580,3,2,1,1000000.00
45,0.69329713620,0.38546153418,1,1,0,548000.00
178,0.70594474975,0.57012342386,3,3,3,1700000.00
288,0.58345577233,0.19822987054,4,4,4,1280000.00
189,0.09696631610,0.97635881794,4,3,4,2800000.00
158,0.72984268366,0.20390066147,3,2,3,1450000.00
160,0.54736862298,0.24477661732,3,2,3,1090000.00
220,0.60971091914,0.36282767224,4,3,3,2060000.00
164,0.70187088428,0.56458772416,3,3,3,1100000.00
71,0.72233888926,0.30024633516,2,1,0,580000.00
85,0.61556405066,0.45123554176,3,2,1,595500.00
247,0.74728375718,0.24853940754,3,4,1,2470000.00
68,0.73096420136,0.21753792545,2,1,1,540000.00
117,0.74903785506,0.21831524298,3,2,2,1150000.00
220,0.62207017312,0.42203259738,4,3,2,1499000.00
274,0.68283132576,0.30511222563,4,3,3,2990000.00
165,0.66183494292,0.44041586379,3,3,0,1749000.00
180,0.64513402812,0.30863632573,3,2,3,2700000.00
66,0.73072556425,0.59973815758,3,1,1,299985.00
214,0.61075355615,0.36096614987,3,4,3,3280000.00
150,0.65371805831,0.32642275822,3,1,1,1590000.00
110,0.53813958199,0.64967304448,3,1,1,960000.00
600,0.56465531133,0.32946774056,4,5,4,4500000.00
400,0.72601052459,0.34790617284,4,5,3,4300000.00
221,0.65207414785,0.31558309891,3,2,3,2300000.00
180,0.67837824980,0.35914676207,3,1,1,2150000.00
61,0.65634398734,0.41592851546,2,1,0,634000.00
72,0.71920299808,0.56260435906,3,1,1,558000.00
36,0.60602669973,0.36368708702,1,1,0,520000.00
72,0.49948742897,0.29362925407,3,2,1,480000.00
45,0.59201616901,0.33467570287,1,1,0,430000.00
58,0.60113717107,0.41857995229,2,1,0,450000.00
117,0.71917307253,0.32520671998,3,1,0,730000.00
140,0.71686374051,0.33609915609,3,1,1,810000.00
75,0.61075355615,0.36096614987,2,1,1,750000.00
58,0.79622769203,0.32602139393,2,1,0,330000.00
310,0.54410428212,0.28671267008,4,4,4,2900000.00
100,0.64930104647,0.47780377282,3,2,1,680000.00
55,0.73405973141,0.21245158869,1,1,1,560000.00
33,0.60029081500,0.42456175711,1,1,1,285000.00
158,0.61075355615,0.36096614987,3,3,3,2500000.00
65,0.65110502028,0.31844086479,2,1,0,545000.00
750,0.79939795923,0.42524915861,4,6,4,4100000.00
64,0.70720684083,0.47402990598,2,1,1,420000.00
66,0.59015802227,0.19430397177,2,2,1,425000.00
178,0.55464559703,0.34818764910,4,4,4,1300000.00
98,0.67051642299,0.60169893508,3,2,1,790000.00
300,0.58676615251,0.22416912379,4,4,4,1600000.00
83,0.73593568001,0.20794536233,3,2,1,840000.00
181,0.62336510558,0.34438228993,3,3,3,2250000.00
54,0.68287337500,0.52862500586,2,1,1,425000.00
84,0.68083414030,0.28236086472,1,2,1,1700000.00
214,0.57112045880,0.24325086832,4,3,3,2550000.00
67,0.61283729553,0.43223198509,2,2,1,520000.00
130,0.58384127486,0.22065957532,4,2,3,790000.00
54,0.67178281107,0.16232861658,2,1,1,320000.00
66,0.63006152387,0.31786488097,2,1,1,850508.00
70,0.62926519719,0.30972357120,2,1,0,500000.00
70,0.60045655654,0.20403032299,3,2,0,371000.00
125,0.60647711769,0.29451798929,2,2,2,1000000.00
63,0.78569312955,0.41946521249,2,0,0,349000.00
230,0.71017023804,0.36508447763,3,1,2,1870000.00
180,0.58627307145,0.32981437336,3,3,2,2700000.00
70,0.72952946286,0.24369697344,2,1,0,600000.00
47,0.60109174561,0.41359308785,1,1,0,570000.00
98,0.66960837424,0.41192898980,3,1,0,750000.00
45,0.61308498704,0.21649281454,2,1,0,267000.00
106,0.63765064447,0.43559471415,3,2,1,900000.00
100,0.78285526621,0.43387284397,3,2,1,615000.00
99,0.58345300997,0.41064475438,3,2,1,700000.00
69,0.52185731803,0.37716580341,3,1,1,460000.00
411,0.49948742897,0.29362925407,4,0,3,2970000.00
65,0.59201616901,0.33467570287,2,1,1,586000.00
130,0.69878778485,0.36124914645,2,1,1,950000.00
54,0.70326602897,0.75398215058,2,1,0,185000.00
77,0.69947162213,0.29139395035,2,1,0,650000.00
42,0.71948844183,0.36536204449,1,1,0,460000.00
222,0.58627307145,0.32981437336,4,4,4,2450000.00
160,0.72202827735,0.34618560579,3,2,3,1800000.00
100,0.64999731437,0.39431391900,2,1,0,770000.00
46,0.55165871977,0.27254915844,2,1,1,744000.00
150,0.60776898086,0.19245374320,3,3,3,750000.00
57,0.59343126407,0.32467178479,2,1,1,607000.00
174,0.59048781723,0.33387362585,4,3,2,1600000.00
163,0.70979578495,0.35958569996,3,2,1,2300000.00
89,0.58826396488,0.20478765918,2,2,1,740000.00
181,0.66236838511,0.40268436260,3,3,3,2817000.00
488,0.65500807990,0.32270058224,4,3,2,8000000.00
289,0.49948742897,0.29362925407,4,3,4,2000000.00
190,0.63953748905,0.43537557099,3,3,3,2000000.00
130,0.59244387424,0.32664928580,2,2,2,1700000.00
80,0.66895753180,0.43711112405,3,2,1,750000.00
60,0.73593568001,0.20794536233,2,1,1,649000.00
515,0.53813958199,0.64967304448,3,4,2,4500000.00
55,0.59451978693,0.32281373743,1,1,1,500000.00
130,0.77885659828,0.39470703013,3,3,3,750000.00
63,0.58639906571,0.43553455295,3,1,0,475000.00
212,0.67461653088,0.43016521961,3,3,3,1850000.00
142,0.72984191634,0.30454036839,4,2,2,1530000.00
617,0.64025539542,0.34354850340,4,6,3,11390000.00
665,0.68263535175,0.35588632877,4,6,4,13998000.00
222,0.58627307145,0.32981437336,3,4,3,2760000.00
110,0.66315028613,0.23436547086,3,1,0,810000.00
430,0.70901204235,0.56808706478,4,5,4,3700000.00
240,0.72230282513,0.36162162467,4,2,3,2150000.00
89,0.72329926936,0.32240455436,2,1,0,449000.00
57,0.82187957036,0.40263049986,2,2,0,405000.00
194,0.68773696819,0.33319903846,3,2,1,2500000.00
